league,season,team,player,nation,age,born,preferred_foot,pos,macro_pos,AE_1,AE_2,AE_3,AE_4,AE_5,AE_6,AE_7,AE_8,AE_9,AE_10,AE_11,AE_12,AE_13,AE_14,AE_15,AE_16
GER-Bundesliga,2022 - 2023,Werder Bremen,Romano Schmid,AUT,22,2000,Right,CAM,CAM,0.13576517,-0.38830256,-0.2609429,-0.14009562,0.044755112,0.54366654,0.18716447,-0.14324316,0.031677008,0.17259769,1.1836741,-0.48713085,0.4313538,-0.26464996,-0.29171798,0.82517755
GER-Bundesliga,2022 - 2023,Wolfsburg,Felix Nmecha,GER,21,2000,Right,CDM,CDM,0.42808685,-0.012518674,-0.11098773,-0.1526721,0.11970402,0.53688544,0.22877353,0.09026001,0.24952348,0.22372933,0.6288298,-0.43714666,0.85201365,-0.033038452,-0.018004242,0.5117752
GER-Bundesliga,2022 - 2023,Wolfsburg,Jakub Kamiński,POL,20,2002,Right,LM,Wide Midfielder,0.28681752,-0.24126384,0.40335587,0.13385226,-0.10992649,0.6270465,0.16468443,0.26374677,0.034768134,0.019198649,0.7998712,-0.12755719,0.22262736,0.18746121,-0.37623453,0.6403857
GER-Bundesliga,2022 - 2023,Wolfsburg,Jonas Wind,DEN,23,1999,Right,ST,ST,0.17847118,-0.26021147,-0.032334134,-0.52938735,-0.572734,0.3384272,0.2931099,0.26318294,-0.20533454,-0.04227891,0.62618774,-0.036971502,0.71689576,0.23981595,-0.79803306,0.86630607
GER-Bundesliga,2022 - 2023,Wolfsburg,Mattias Svanberg,SWE,23,1999,Right,CM,CM,0.124941036,-0.09671252,0.30364257,-0.04278661,-0.042492986,0.46266508,0.21637857,-0.11325224,-0.18906538,-0.08133295,0.7083903,-0.1945675,0.91219443,0.033360533,0.069892906,0.7633057
GER-Bundesliga,2022 - 2023,Wolfsburg,Maxence Lacroix,FRA,22,2000,Right,CB,CB,0.054800894,-0.30028942,-0.8882597,-0.80532074,-0.36535048,0.61257017,-0.0016911738,0.38350886,0.025655894,-0.3896851,0.7324551,-0.06936326,0.12688985,0.4257233,0.3706585,0.24289413
GER-Bundesliga,2022 - 2023,Wolfsburg,Maximilian Arnold,GER,28,1994,Left,CDM,CDM,0.25607294,-0.38107732,-0.101963446,0.3052254,-0.08219041,-0.3944646,0.19804294,0.32285392,0.24650161,0.56887764,0.3576988,-0.78713465,-0.028592426,0.16447768,0.5979565,0.2283473
GER-Bundesliga,2022 - 2023,Wolfsburg,Micky van de Ven,NED,21,2001,Left,CB,CB,0.55041945,-0.27728063,-0.48866025,-0.78141457,-0.14853625,0.5223826,-0.078384876,-0.12636566,0.13811065,-0.4537263,0.37296614,-0.37205094,-0.559562,0.41817668,0.5165346,-0.00313678
GER-Bundesliga,2022 - 2023,Wolfsburg,Omar Marmoush,EGY,23,1999,Right,ST,ST,0.1206816,0.18974262,0.1768716,-0.21960977,-0.48106954,0.5393543,0.061009154,-0.14490964,0.32021564,0.19427359,0.8491336,-0.048022214,0.60936785,-0.114004344,-0.94010156,0.8132545
GER-Bundesliga,2022 - 2023,Wolfsburg,Patrick Wimmer,AUT,21,2001,Right,CAM,CAM,0.15410684,-0.14162394,0.26594523,0.17610756,0.3204959,0.2187083,0.25983196,-0.025302194,-0.05294347,-0.18574627,0.64037246,0.034346625,1.1294672,-0.20411712,-0.2170875,0.9541367
GER-Bundesliga,2022 - 2023,Wolfsburg,Ridle Baku,GER,24,1998,Right,RM,Wide Midfielder,0.28210694,-0.58345115,0.33412075,-0.103462145,0.006465815,0.34080625,-0.10106851,0.5475118,0.09448045,-0.23485175,0.31528053,-0.3574129,0.044835865,0.020784818,0.2283726,0.30820543
GER-Bundesliga,2022 - 2023,Wolfsburg,Sebastiaan Bornauw,BEL,23,1999,Right,CB,CB,0.042360675,-0.49005225,-0.5851351,-0.58141536,-0.03937415,0.38112372,0.08540611,0.7900893,-0.023848338,0.19507907,0.14109993,0.08878515,-0.21729521,-0.040605962,0.32176635,0.6649531
GER-Bundesliga,2022 - 2023,Wolfsburg,Yannick Gerhardt,GER,28,1994,Left,CM,CM,0.29212877,-0.26509476,0.07726166,-0.35742268,0.23749146,0.3461545,0.058072463,0.2240485,-0.4421438,-0.20956066,0.4267575,0.011942256,0.5058211,-0.12459916,-0.42056036,0.8127072
ITA-Serie A,2022 - 2023,Atalanta,Ademola Lookman,NGA,24,1997,Right,ST,ST,-0.53191346,-0.42671004,0.4589764,-0.013038695,-0.13106963,0.2631706,0.37127733,0.2740229,-0.12576197,0.421757,0.6416237,0.13090217,0.6131107,0.26855993,-0.42446724,0.005461585
ITA-Serie A,2022 - 2023,Atalanta,Caleb Okoli,ITA,21,2001,Right,CB,CB,0.50136733,-0.573659,-0.69525653,-0.29286656,-0.4123936,0.4598422,0.4120021,-0.19178383,-0.3420642,0.28912893,0.6072486,-0.01534424,0.34855852,-0.2452766,-0.30892527,1.4322485
ITA-Serie A,2022 - 2023,Atalanta,Davide Zappacosta,ITA,30,1992,Right,LM,Wide Midfielder,0.22643772,-0.84803355,-0.3136629,-0.45749348,-0.00132256,0.4074847,0.56797814,0.4081313,0.04524618,0.28604856,0.48249173,0.012267403,0.09099936,-0.3039257,-0.46270362,0.4834675
ITA-Serie A,2022 - 2023,Atalanta,Duván Zapata,COL,31,1991,Right,ST,ST,0.1152288,0.23297042,-0.26830584,-0.3756011,-0.2222844,0.60839,0.4638666,-0.31487888,0.3133707,0.17683616,0.79819,-0.28800955,0.5724452,0.14408623,-0.76644194,0.9739462
ITA-Serie A,2022 - 2023,Atalanta,Giorgio Scalvini,ITA,18,2003,Right,CB,CB,0.57088524,-0.32828587,-0.38534766,-0.3645159,0.28342584,0.30141252,-0.49259746,0.1690577,-0.025354715,-0.3864843,0.5667213,-0.23793125,-0.05466493,-0.08637211,0.114339866,0.5391762
ITA-Serie A,2022 - 2023,Atalanta,Hans Hateboer,NED,28,1994,Right,CB,CB,0.2292468,-0.3024335,-0.50168014,-0.29300722,-0.097225085,0.45985115,0.3317629,0.277893,-0.21354315,0.0051610246,0.9333013,-0.18789488,0.20451054,0.061358176,-0.08581559,0.9470755
ITA-Serie A,2022 - 2023,Atalanta,Joakim Mæhle,DEN,25,1997,Right,LB,Fullback,0.19894865,-0.48941135,0.11080169,-0.09322491,0.2614377,0.5791822,-0.0873576,0.13186063,0.12056037,-0.42912868,0.39493555,-0.5032418,-0.18825231,0.033047512,-0.40909207,0.45236522
ITA-Serie A,2022 - 2023,Atalanta,Luis Muriel,COL,31,1991,Right,ST,ST,-0.112786755,-0.1726194,-0.08959439,0.09217125,-0.46461883,0.16578704,0.7270784,-0.19350816,0.20770389,0.16265185,0.9257731,-0.4488913,0.7904805,-0.17862046,-0.43604496,0.72766054
ITA-Serie A,2022 - 2023,Atalanta,Mario Pašalić,CRO,27,1995,Right,CM,CM,0.17397223,-0.08291691,0.10659674,-0.318236,-0.23173174,0.84830594,-0.19352826,-0.051311962,-0.35209003,-0.18214561,0.7035659,-0.17360389,0.408317,0.14749596,-0.32316446,0.46971288
ITA-Serie A,2022 - 2023,Atalanta,Marten de Roon,NED,31,1991,Right,CM,CM,0.70983857,-0.60324025,0.012392381,-0.10793317,0.0341122,0.2680875,-0.64200056,0.5078425,-0.037880562,-0.25896963,0.46394825,-0.66752017,0.04604812,-0.19869724,0.32938933,0.21676329
ITA-Serie A,2022 - 2023,Atalanta,Merih Demiral,TUR,24,1998,Right,CB,CB,0.6775397,-0.90056115,-0.61538327,-0.5889874,-0.44045672,0.7022003,0.22793344,0.067183375,-0.43513915,-0.1658601,0.7317134,0.14076486,0.1934419,0.35843435,0.02769041,0.6560482
ITA-Serie A,2022 - 2023,Atalanta,Rasmus Højlund,DEN,19,2003,Left,ST,ST,-0.17792146,0.44040552,0.60749495,-0.43115544,-0.3412968,0.8501179,0.24177182,0.18751341,0.20064084,0.4547084,0.4403333,0.0038002655,0.458479,0.24646088,-0.96147263,0.41962415
ITA-Serie A,2022 - 2023,Atalanta,Teun Koopmeiners,NED,24,1998,Left,CAM,CAM,0.14792508,-0.39573807,0.45786178,0.16059493,-0.075916275,-0.3111145,0.1239549,0.43621492,0.2949006,0.10799354,0.061334558,-0.7342119,0.020329457,0.25027364,0.20999572,-0.0015509389
ITA-Serie A,2022 - 2023,Bologna,Andrea Cambiaso,ITA,22,2000,Left,LB,Fullback,0.42845184,-0.38591033,-0.40971544,0.20981365,0.3608036,0.4012406,0.12727645,0.19023035,0.3811539,0.038148362,0.68764085,-0.44626555,-0.2950771,-0.24351683,-0.06394864,0.483754
ITA-Serie A,2022 - 2023,Bologna,Charalampos Lykogiannis,GRE,28,1993,Left,LB,Fullback,0.430089,-0.4904284,-0.39227408,-0.5255933,-0.54327834,-0.01638291,0.9488159,0.17680779,0.02442435,0.16014512,0.45269233,-0.62124985,0.28141138,-0.22444797,-0.22793001,0.87192184
ITA-Serie A,2022 - 2023,Bologna,Jerdy Schouten,NED,25,1997,Right,CDM,CDM,0.5348132,-0.17566332,-0.27038506,0.046130136,0.38503098,0.68949616,-0.34437877,0.3541655,0.35082147,0.31723663,0.65096766,-0.6777616,-0.13231888,0.013384193,0.2823178,0.365213
ITA-Serie A,2022 - 2023,Bologna,Jhon Lucumí,COL,24,1998,Left,CB,CB,0.44331175,0.050106324,-0.60271466,-0.5547142,0.23635474,0.29921788,-0.08614061,0.031521972,0.23356101,-0.004297587,0.26659036,-0.3013156,-0.88399935,0.09304215,0.61581326,0.29138136
ITA-Serie A,2022 - 2023,Bologna,Lewis Ferguson,SCO,22,1999,Right,CM,CM,0.38082108,-0.34608492,0.23824109,-0.48119926,0.15958476,0.51539356,-0.09331785,0.7381429,0.027014988,0.31174535,0.39988595,-0.33428246,-0.18322958,-0.04943806,-0.32980877,0.26946226
ITA-Serie A,2022 - 2023,Bologna,Michel Aebischer,SUI,25,1997,Right,CM,CM,0.09080294,-0.2585161,-0.28411755,-0.50358844,-0.32769936,0.71714664,0.07007035,-0.011477828,-0.0890326,0.1475202,1.1646489,-0.50838387,0.21589498,0.09187187,-0.14751221,0.8081446
ITA-Serie A,2022 - 2023,Bologna,Musa Barrow,GAM,23,1998,Right,ST,ST,0.05035863,-0.15889247,0.23157823,-0.22392514,0.34815648,0.26304373,0.72268355,-0.45417404,0.2564759,0.32380393,0.5238115,-0.44043684,0.42238492,-0.43544298,-0.14485753,0.68605584
ITA-Serie A,2022 - 2023,Bologna,Nicolás Domínguez,ARG,24,1998,Right,CDM,CDM,0.7317348,-0.19825956,0.14081971,0.33910394,0.30385524,0.40549976,-0.16978364,0.778942,0.320093,0.31169838,0.5997247,-0.7217785,0.21561217,-0.2629205,-0.105663,0.17773426
ITA-Serie A,2022 - 2023,Bologna,Nikola Moro,CRO,24,1998,Right,CDM,CDM,0.21773401,-0.1322975,-0.65691704,-0.10725771,0.20533611,0.4150433,0.38008666,-0.012158208,0.15982106,0.17735848,1.0290288,-0.69181275,0.9430204,-0.43972266,-0.041150905,0.49590242
ITA-Serie A,2022 - 2023,Bologna,Riccardo Orsolini,ITA,25,1997,Left,RM,Wide Midfielder,0.30030587,0.0038094893,0.32837668,-0.089468494,-0.11126509,-0.4001996,0.27621865,-0.37266183,0.38413203,0.36984804,0.43328917,-0.16342267,0.3330995,0.07277421,-0.519661,0.46589696
ITA-Serie A,2022 - 2023,Bologna,Stefan Posch,AUT,25,1997,Right,RB,Fullback,0.6922084,-0.6699368,-0.09049055,-0.20500764,0.097921565,0.094343245,-0.4132545,0.60146886,0.011322863,-0.5127049,0.1374717,-0.08660424,0.098181345,-0.09289734,0.046159238,0.1914148
ITA-Serie A,2022 - 2023,Cremonese,Charles Pickel,COD,25,1997,Right,CM,CM,0.7359478,-0.37215653,0.080989875,-0.07205673,-0.024761103,0.4164546,-0.22108467,0.24921659,0.05863573,0.15856645,0.5846223,-0.48857388,0.025481623,0.011324346,0.033198155,0.9122328
ITA-Serie A,2022 - 2023,Cremonese,Cristian Buonaiuto,ITA,29,1992,Right,CAM,CAM,0.46421012,0.08622684,-0.2721641,0.13580124,-0.359109,0.083052024,0.6864358,-0.0441608,0.04564142,0.4558983,1.1076227,-0.40536398,0.22883847,-0.28142226,-0.6723096,1.0041344
ITA-Serie A,2022 - 2023,Cremonese,Cyriel Dessers,NGA,27,1994,Right,ST,ST,0.1710972,0.12156174,0.15992236,-0.5514742,-0.55429494,0.44893426,0.30415416,-0.27803314,-0.0372091,0.04924288,0.78568476,-0.024780802,0.6243339,0.29164174,-0.7453863,0.9341306
ITA-Serie A,2022 - 2023,Cremonese,David Okereke,NGA,24,1997,Right,ST,ST,-0.16517334,-0.035920188,0.34925467,-0.44373015,-0.49827805,0.44351166,0.01927647,0.14562617,0.5482056,0.59504694,0.83896667,-0.22029167,0.29855594,0.17121132,-0.31155917,0.5444729
ITA-Serie A,2022 - 2023,Cremonese,Emanuele Valeri,ITA,23,1998,Left,LB,Fullback,0.50266993,-0.51168525,0.30934447,0.033850215,-0.27146807,-0.19597968,0.26136917,-0.35391474,0.3684958,-0.64497477,0.60170656,-0.5484106,-0.039704125,0.003674373,0.0359661,0.9186282
ITA-Serie A,2022 - 2023,Cremonese,Frank Tsadjout,ITA,23,1999,Right,ST,ST,0.03630425,-0.013413712,-0.46640375,-0.6347331,-0.2812099,0.112558395,0.5910983,0.4237113,0.33121058,0.4182275,1.0303864,-0.19504464,0.8516901,-0.08057661,-0.37776637,1.002975
ITA-Serie A,2022 - 2023,Cremonese,Johan Vásquez,MEX,23,1998,Left,CB,CB,0.6675622,-0.48032197,-0.6954696,-0.85731,-0.25911725,0.2600417,0.24527954,0.043856755,-0.011741482,-0.32741246,1.1937546,-0.040795427,0.0003936654,0.36341453,0.44353423,0.5451084
ITA-Serie A,2022 - 2023,Cremonese,Leonardo Sernicola,ITA,25,1997,Right,LB,Fullback,0.55198425,-0.51309985,-0.0605324,-0.33211926,-0.15717085,-0.015750498,0.2974859,0.04267403,0.45177308,-0.21615511,0.64929914,-0.37647572,0.21621986,0.11213377,0.14949688,0.89229
ITA-Serie A,2022 - 2023,Cremonese,Luka Lochoshvili,GEO,24,1998,Left,CB,CB,0.6113696,-0.46906182,-0.7194379,-0.65081435,0.014346331,0.26778352,0.44805086,0.20317684,0.07098129,-0.06970014,0.6911657,-0.08914433,0.10286716,0.20277041,0.19990548,0.66145754
ITA-Serie A,2022 - 2023,Cremonese,Matteo Bianchetti,ITA,29,1993,Right,CB,CB,0.22490883,-0.28070676,-0.51753414,-0.6007594,-0.10776317,0.25624412,0.22519523,0.62202764,0.025525868,0.15846471,0.49527997,0.09293931,-0.09472038,0.22050187,0.5339204,0.86556405
ITA-Serie A,2022 - 2023,Cremonese,Michele Castagnetti,ITA,32,1989,Left,CDM,CDM,0.6514235,-0.10066966,-0.5379142,0.028805733,-0.113913044,0.22362185,0.36505318,0.16712403,0.07837746,0.12811138,1.2447014,-0.9280589,0.3673312,-0.26043642,0.0452099,0.6938558
ITA-Serie A,2022 - 2023,Cremonese,Soualiho Meïté,FRA,28,1994,Right,CDM,CDM,0.47720262,-0.21551585,-0.3288402,-0.091571465,0.11354556,0.5262053,-0.06152992,0.054880038,0.53188896,0.4774293,0.787997,-0.65286505,0.22183746,-0.15239924,0.20177019,0.621151
ITA-Serie A,2022 - 2023,Empoli,Alberto Grassi,ITA,27,1995,Right,CM,CM,0.47883564,-0.28559923,-0.6396656,-0.29603812,-0.11092153,0.5032004,0.45288944,0.21667105,-0.049091294,0.54231685,0.95876724,-0.25901955,0.10329309,-0.027433544,-0.035870325,1.0178533
ITA-Serie A,2022 - 2023,Empoli,Ardian Ismajli,ALB,25,1996,Right,CB,CB,0.48278093,0.109621786,-0.7591844,-0.56380117,0.08682692,0.4595477,0.38035274,0.37514168,0.17536186,0.31351912,0.7979363,-0.08423583,-0.43467283,0.49003905,0.7070818,0.5120407
ITA-Serie A,2022 - 2023,Empoli,Fabiano Parisi,ITA,21,2000,Left,LB,Fullback,0.5384285,-0.6806285,-0.13854629,-0.10456364,-0.34151584,0.3317775,-0.55205524,0.015082691,0.5660449,-0.6563888,0.93578994,-0.22708157,-0.29757443,0.10354179,0.099604584,0.045965724
ITA-Serie A,2022 - 2023,Empoli,Filippo Bandinelli,ITA,27,1995,Left,CM,CM,0.6213933,-0.51950055,0.20441887,-0.07386809,-0.1950114,0.22277562,0.15356484,0.2996741,0.18118894,-0.07536933,0.77749693,-0.67285514,-0.07875817,0.017264113,-0.009485804,0.69159395
ITA-Serie A,2022 - 2023,Empoli,Liam Henderson,SCO,26,1996,Right,CM,CM,0.2597715,-0.51168,-0.3090963,-0.15597337,-0.27072433,0.34130657,0.57506627,-0.0680701,-0.3474499,0.6073073,0.76105374,-0.3161164,0.2717309,-0.60748976,-0.1493246,1.2279029
ITA-Serie A,2022 - 2023,Empoli,Martin Satriano,URU,21,2001,Right,ST,ST,0.109145254,0.07773084,-0.03374876,-0.32989419,-0.3303578,0.45312995,0.2414402,-0.24727489,0.24710079,0.24290092,0.9817475,-0.21208355,0.47563255,0.07105094,-0.5788276,1.264031
ITA-Serie A,2022 - 2023,Empoli,Nedim Bajrami,ALB,23,1999,Right,CAM,CAM,0.16963838,-0.30053684,-0.5146797,-0.305631,-0.28932193,0.28216168,0.91322565,0.03088577,-0.013947336,0.7492881,1.0349567,-0.294867,0.3808093,-0.44318724,-0.4348281,0.97425306
ITA-Serie A,2022 - 2023,Empoli,Nicolas Haas,SUI,26,1996,Right,CM,CM,0.24819374,-0.6081858,-0.55003977,-0.2536201,-0.21942711,0.50033516,0.2988041,0.16155455,-0.41005555,0.17292695,0.9463462,0.037989877,0.46574032,-0.15252137,-0.35015675,1.1670135
ITA-Serie A,2022 - 2023,Empoli,Nicolò Cambiaghi,ITA,21,2000,Right,LM,Wide Midfielder,0.13325882,-0.4622414,-0.06315273,-0.4307105,-0.341524,0.28427267,0.4020729,0.4569428,0.20474176,0.3790277,1.0162624,0.08069939,0.5460413,-0.33319572,-0.5929279,0.4045383
ITA-Serie A,2022 - 2023,Empoli,Petar Stojanović,SVN,26,1995,Right,RB,Fullback,0.40627128,-0.4791301,-0.62087333,-0.053740367,0.016211178,0.2823033,0.37982607,0.060442284,0.14178728,0.29102737,0.9615734,-0.4917108,-0.13645762,-0.4383304,-0.04365605,0.76693064
ITA-Serie A,2022 - 2023,Empoli,Răzvan Marin,ROU,26,1996,Right,CM,CM,0.2775276,-0.10576857,0.17095983,-0.090843394,-0.07969503,0.16084917,0.2646805,0.12914458,0.26415274,0.28209084,0.56805646,-1.0463217,0.11327426,-0.2964696,0.65735996,0.21811584
ITA-Serie A,2022 - 2023,Empoli,Sebastiano Luperto,ITA,25,1996,Left,CB,CB,0.3246958,0.14431977,-0.31887123,-1.1418276,-0.114731565,0.30720502,0.08403224,0.26249564,0.22547384,-0.07406455,0.39690992,-0.2957567,-0.698837,0.6417505,1.2334137,0.15100455
ITA-Serie A,2022 - 2023,Empoli,Tommaso Baldanzi,ITA,19,2003,Left,CAM,CAM,0.13766117,-0.51983523,0.00051866844,-0.35544005,-0.31230393,0.40419787,0.36887777,0.34897435,0.07592152,0.43096542,1.1492791,-0.25163323,-0.056376524,-0.28748867,-0.29021913,0.43235385
ITA-Serie A,2022 - 2023,Empoli,Tyronne Ebuehi,NGA,26,1995,Right,RB,Fullback,0.12439491,-0.16648063,-0.47504023,-0.594396,0.23781425,0.53057665,0.24849723,-0.18015523,-0.21894757,-0.24524167,0.77018785,0.020895258,0.0726755,0.2042642,0.07689873,0.7762694
ITA-Serie A,2022 - 2023,Fiorentina,Aleksa Terzić,SRB,22,1999,Left,LB,Fullback,0.19697593,-0.5648924,-0.6688153,-0.37194616,-0.34621552,0.30081224,0.972481,0.16674641,0.03926401,0.00067266636,1.0161412,-0.48840275,0.21999489,-0.043780684,-0.098263085,0.5010612
ITA-Serie A,2022 - 2023,Fiorentina,Alfred Duncan,GHA,29,1993,Left,CM,CM,0.31016135,-0.48990956,-0.6466721,-0.49115577,-0.38523123,0.39338923,0.5580728,0.22568598,0.09655144,0.29011038,1.1809937,-0.57444274,0.3783698,-0.075763,-0.2055448,0.68626994
ITA-Serie A,2022 - 2023,Fiorentina,Antonín Barák,CZE,27,1994,Left,CM,CM,0.3108568,-0.088032916,-0.1238407,-0.2874336,-0.3176607,0.7630064,0.3358103,0.11510996,0.26012483,0.24855576,0.6588987,-0.6477028,0.11747429,0.21408752,-0.45218387,0.520668
ITA-Serie A,2022 - 2023,Fiorentina,Cristiano Biraghi,ITA,29,1992,Left,LB,Fullback,0.62290984,-0.45806414,0.23736759,0.17345357,-0.07150327,-0.29250723,0.52632785,0.10409585,-2.6702415e-05,-0.42770422,0.20435765,-1.1294676,-0.015894454,-0.09562978,0.3951633,0.41213962
ITA-Serie A,2022 - 2023,Fiorentina,Dodô,BRA,23,1998,Right,RB,Fullback,-0.1067611,-0.41622964,-0.27884972,-0.04658401,0.31679913,0.29341966,-0.17240237,0.3739003,0.42867962,0.003366774,0.95881087,-0.49568176,-0.21905704,-0.38449365,0.1975581,0.40047535
ITA-Serie A,2022 - 2023,Fiorentina,Jonathan Ikone,FRA,24,1998,Left,RM,Wide Midfielder,-0.07044464,-0.103540964,0.1934795,-0.32922179,-0.14052281,0.8534429,0.47624534,-0.26300198,0.40223846,0.24787058,0.9508513,-0.26387942,0.14670427,0.10761104,-0.36921325,0.14408161
ITA-Serie A,2022 - 2023,Fiorentina,Lorenzo Venuti,ITA,27,1995,Right,RB,Fullback,0.0588967,-0.3171514,-0.85630935,-0.21103671,0.04422064,0.3102457,0.7855461,0.48659855,0.049353186,0.7190411,0.86261415,-0.27720264,0.12521888,-0.4014575,-0.12912253,0.94758606
ITA-Serie A,2022 - 2023,Fiorentina,Lucas Martínez Quarta,ARG,26,1996,Right,CB,CB,0.7582754,0.09253333,-0.70329446,-0.016312152,0.15634575,0.1024567,-0.11245327,0.43154925,0.20747629,0.02859446,0.5427598,-0.11003416,-0.18978487,-0.25751457,0.27435678,0.37652475
ITA-Serie A,2022 - 2023,Fiorentina,Luka Jović,SRB,24,1997,Right,ST,ST,-0.0014142245,0.61673915,0.04116837,-0.46779713,-0.015361048,0.5799529,0.35260463,0.055779215,-0.047486577,0.58173627,0.86649954,-0.23929486,0.6670305,0.09835339,-0.4788927,0.5510717
ITA-Serie A,2022 - 2023,Fiorentina,Rolando Mandragora,ITA,25,1997,Left,CM,CM,0.7675167,-0.36608532,0.13542046,-0.007052891,-0.08570723,0.37610012,0.42882073,-0.06199661,-0.24700569,-0.07714757,0.6353028,-0.90769345,0.45660943,-0.19144279,0.062446453,0.43245548
ITA-Serie A,2022 - 2023,Fiorentina,Sofyan Amrabat,MAR,25,1996,Right,CDM,CDM,0.20297602,0.040719815,-0.5191583,-0.06849429,0.042212907,0.36759788,-0.0040898435,0.38755918,0.46292627,0.33784124,0.65597194,-1.0143327,-0.08530015,-0.42749405,0.2647318,0.2487365
ITA-Serie A,2022 - 2023,Hellas Verona,Adrien Tameze,CMR,28,1994,Right,CDM,CDM,0.58424973,-0.20932586,0.120442934,0.02435182,-0.0814579,0.50157267,-0.46182984,0.15084559,0.45632643,0.23252875,0.8369156,-0.62124324,0.005019703,0.10199453,0.3752532,0.7379293
ITA-Serie A,2022 - 2023,Hellas Verona,Fabio Depaoli,ITA,25,1997,Right,RM,Wide Midfielder,0.5856526,-0.6687043,-0.0856273,-0.32881105,-0.113691375,0.12605293,-0.026794378,-0.09513426,0.027445162,-0.26229328,0.89351505,-0.11539923,0.42556253,-0.0047705024,-0.014426898,1.1717101
ITA-Serie A,2022 - 2023,Hellas Verona,Federico Ceccherini,ITA,30,1992,Right,CB,CB,0.20521875,-0.68801683,-0.659645,-0.8683681,-0.42758226,0.40254396,0.20706293,0.40021187,-0.07614009,-0.12817694,1.0210377,0.04142817,0.38742852,0.27172324,0.186398,0.5717027
ITA-Serie A,2022 - 2023,Hellas Verona,Giangiacomo Magnani,ITA,26,1995,Left,CB,CB,0.72489196,-0.1960361,-0.78929716,-0.5525059,-0.08970636,0.19987236,0.6613821,-0.08256835,0.1759231,0.3030849,0.7898896,-0.2980048,0.20894367,0.14420703,0.1385836,1.0791267
ITA-Serie A,2022 - 2023,Hellas Verona,Josh Doig,SCO,20,2002,Left,LB,Fullback,0.12830487,-0.36489943,-0.51561135,-0.45507073,-0.027989239,0.12659098,0.5358066,-0.002857089,0.15877594,0.016865034,0.93426,-0.06479257,0.59114474,-0.21420002,-0.30360898,1.0684906
ITA-Serie A,2022 - 2023,Hellas Verona,Kevin Lasagna,ITA,29,1992,Left,ST,ST,0.4033007,0.4896268,-0.14789873,-0.20619209,-0.18439174,0.35565406,0.46161538,-0.60042834,0.117789134,0.06989494,0.9796342,-0.22207087,0.40316066,0.043145612,-0.7628366,1.3181915
ITA-Serie A,2022 - 2023,Hellas Verona,Koray Günter,GER,27,1994,Right,CB,CB,0.28204754,-0.3393938,-0.7828783,-0.7663127,-0.59489775,0.54654294,0.50204194,0.08381932,-0.2088836,-0.06668872,1.2017413,-0.10407549,0.44088924,0.3795541,0.14036047,0.5773137
ITA-Serie A,2022 - 2023,Hellas Verona,Milan Đurić,BIH,32,1990,Right,ST,ST,0.050658636,-0.0029145777,-0.26244763,-0.51271325,-0.4322075,0.0070196167,0.35325503,-0.013160519,0.20649582,-0.17473169,0.5755036,-0.40082738,0.9293827,0.18010661,-0.43864012,1.7898414
ITA-Serie A,2022 - 2023,Hellas Verona,Ondrej Duda,SVK,27,1994,Right,CM,CM,0.290336,-0.097843714,-0.8304358,-0.19577536,-0.23210916,0.37911856,0.5490742,0.27576554,0.279623,0.651145,1.2259153,-0.41376156,0.3826431,-0.21647716,-0.23310739,0.9511936
ITA-Serie A,2022 - 2023,Hellas Verona,Thomas Henry,FRA,27,1994,Right,ST,ST,0.05990541,-0.2607806,-0.22729445,-0.44416234,-0.82130253,0.099229805,0.2718671,-0.060626566,0.074762836,-0.043537993,0.8597002,-0.22990474,1.1135145,0.0009188205,-0.63694113,1.6716944
ITA-Serie A,2022 - 2023,Inter,Alessandro Bastoni,ITA,23,1999,Left,CB,CB,0.25497523,0.052460395,-0.54852134,-0.17439863,0.03273143,0.27052516,0.15157977,0.06479932,0.019263707,-0.37361997,0.3665378,-0.6296554,-0.5129447,-0.14501593,0.27291504,0.4967046
ITA-Serie A,2022 - 2023,Inter,Denzel Dumfries,NED,26,1996,Right,RB,Fullback,0.24815626,-0.050999288,0.22150773,0.110933006,0.13125134,0.5410739,0.43728018,0.013317235,0.061429843,-0.110200375,0.31485355,-0.23687154,-0.05361598,0.26410192,-0.08029826,0.82840157
ITA-Serie A,2022 - 2023,Inter,Edin Džeko,BIH,36,1986,Right,ST,ST,0.08881797,0.5330848,0.60887617,-0.53647923,-0.30582476,0.41019195,0.33872026,-0.1010052,-0.22047062,0.08799656,0.4183039,-0.30317727,0.55319566,0.03884367,-0.573827,0.59837854
